category,usage,topic,meaning,sentence
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,고객님의 문의에 대한 답변입니다.,This is to answer your question.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,이 이메일은 기록을 위해 보표}해 주세요.,Please keep this email for your records.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,저희는 고객님을 위해 일하고 있습니다.,We are here to serve you.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,고객님들께서 주시는 이메일은 기쁘게 받고 있습니다.,It is a pleasure to hear from our customers.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,확인해 보고 알려 드리겠습니다.,I will let you know after checking it.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,제가 먼저 알아보고 이메일을 보내 드릴까요?,Why don’t I figure it out first and then email you?
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,속달로 보내 드리겠습니다.,I will send it via express delivery.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,저희 제품의 샘플을 속달로 보내 드리겠습니다.,I will send our product samples via overnight courier
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,오늘 오후에 택배로 소포를 보내 드리겠습니다.,The parcel will be sent by courier this afternoon.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,소포는 빠른 우편으로 보내 드리겠습니다.,The package will be delivered by express mail.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,짐을 택배로 보내 주세요.,Please send the parcel by any home delivery service.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,상품 카탈로그를 좀 보내 주시는 것이 가능한지요?,I wonder if you could send us some product catalogs.
이메일 및 기타문서,연락 목적 및 전달 내용,샘플 및 자료 요청,보통 우편으로 상품을 보내 드립니다.,We are sending the goods via regular mail.
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,그 경우 한 대당 가격은 얼마입니까?,What is the pricing on such units?
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,세부 사항은 무엇입니까?,What are your specifications?
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,한 대당 무게가 어떻게 되지요?,What is the unit package weight?
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,이 달 말까지 200 대를 제공해 주실 수 있습니까?,Could you provide us with 200 units by the end of this month?
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,2 년으로 연장이 가능할까요?,Could it be renewed for two years?
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,저희가 요청한 문서를 다시 한 번 보내 주시겠습니까?,Would you please send the document we asked for once more?
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,부탁 하나를 더 드리고 싶습니다.,I'd like to ask another favor of you.
이메일 및 기타문서,연락 목적 및 전달 내용,세부 사항 확인,미스터 김을 대신하여 부탁 드립니다.,I'm asking a favor of you on behalf of Mr. Kim.
이메일 및 기타문서,업무 진행 파악,확인하기,취급 설명서의 몇 가지 사항이 완전히 이해되지 않습니다.,There are a few points in the manual I do not fully understand.
이메일 및 기타문서,업무 진행 파악,확인하기,귀하께서 말씀하신 내용의 대부분은 설명이 필요합니다.,Most paπs of what you said require clarification.
이메일 및 기타문서,업무 진행 파악,확인하기,기능 설명을 완벽하게 이해하지 못한 것이 몇 가지 있습니다.,There are some explanations of the function I do not understand perfectly.
이메일 및 기타문서,업무 진행 파악,확인하기,계약서으| 다음 부분을 다시 설명해 주시겠습니까?,Would you clarify the following part of the contract again?
이메일 및 기타문서,업무 진행 파악,확인하기,계약서 3번 조항의 내용에 관해 설명해 주시겠습니까?,Would you clarify Section 3 of the contract?
이메일 및 기타문서,업무 진행 파악,확인하기,이해를 돕기 위한 자료를 보내 주시겠습니까?,Would you send me the data for clarification?
이메일 및 기타문서,업무 진행 파악,확인하기,당신 이메일과 함께 추가 자료를 첨부해 주시겠습니까?,Would you please attach the additional information along with your email?
이메일 및 기타문서,업무 진행 파악,확인하기,저희가 저희의 요구사항을 상세하게 설명해 드리지 않은 것 같습니다.,I think we haven’t explained our expectation in detail.
이메일 및 기타문서,업무 진행 파악,확인하기,저희 요구를 상세히 이해하신 것 같지 않군요.,I don't think you completely understood our expectation in detail.
이메일 및 기타문서,업무 진행 파악,확인하기,확실히이해하십니까?,Is it crystal-clear?
이메일 및 기타문서,업무 진행 파악,확인하기,뭔가 오해가 있었던 것 같습니다.,There seem to have been some misunderstandings.
이메일 및 기타문서,업무 진행 파악,확인하기,계약 조항에 관한 약간의 오해가 있었나 봅니다.,There must have been a slight misunderstanding about the terms of the contract.
이메일 및 기타문서,업무 진행 파악,확인하기,심ζ탤! 오해가 있군요. 계약서에 중요한 사항 몇 가지가 빠져 있습니다.,There has been a gross miscommunication. Some important details are missing in the contract.
이메일 및 기타문서,업무 진행 파악,확인하기,어떤 것 때문에 제가 말씀드린 내용이 곡해된 것 같네요.,I think something has led to a distortion of what I really said.
이메일 및 기타문서,업무 진행 파악,확인하기,존슨 씨께서 제 말을 의도적으로 왜곡하신 것 같습니다.,I think Mr. Johnson has intentionally distorted what I said (for his benefit). v
이메일 및 기타문서,업무 진행 파악,확인하기,제가 어제 전화로 드렸던 말씀을 오해하셨군요.,I believe you have misunderstood what I told you on the phone yesterday.
이메일 및 기타문서,업무 진행 파악,확인하기,제 의도를 오해하셨습니다.,I believe you have twisted my intention.
이메일 및 기타문서,업무 진행 파악,확인하기,계약서에 로열티에 관한 부분이 빠져 있군요.,The section on royalties is missing in the contract.
이메일 및 기타문서,업무 진행 파악,확인하기,이 점에 대해 오해 없으시기 바랍니다.,Please let there be no misunderstanding about this.
이메일 및 기타문서,업무 진행 파악,확인하기,이 점에 대해서 당신의 오해를 풀어야만 하겠습니다.,I must undeceive you on this point.
이메일 및 기타문서,업무 진행 파악,확인하기,저희 차장님이 요청하신 자료는 그게 아닙니다.,It is not the document that my deputy manager asked for
이메일 및 기타문서,업무 진행 파악,확인하기,사장님께서는 귀하의 기술력을 요청하신 것이지， 업계의 일반적 지식을 요청한 것이 아닙니다.,"The president has asked for your expertise, not your general knowledge about the industry."
이메일 및 기타문서,업무 진행 파악,확인하기,귀하께서 보내 주신 계약 양식은 저희가 요청한 것과 일치하지 않습니다.,The contract form you sent us does not correspond to our request.
이메일 및 기타문서,업무 진행 파악,확인하기,귀하께서 계획하신 상세한 프로젝트 스케줄은 저희의 요청과 일치하지 않습니다.,The detailed project schedules you outlined do not correspond to our request.
이메일 및 기타문서,업무 진행 파악,확인하기,이것을 저와 나중에 다시 확인할 수 있을까요?,Could you reconfirm this later with me?
이메일 및 기타문서,업무 진행 파악,확인하기,정말로 이 보고서에 확실히 동의하시는 건가요?,Will you make sure that you do indeed agree with the repoπ?
이메일 및 기타문서,업무 진행 파악,확인하기,제 생각이 맞는 것인지 확인해 주시겠습니까?,Will you make sure I’m on the right track?
이메일 및 기타문서,업무 진행 파악,확인하기,이 계산 수치가 맞는지 재확인해 주시겠습니까?,Will you double-check that these calculations are right?
이메일 및 기타문서,업무 진행 파악,확인하기,보고서를 확인해 주시겠습니까?,Would you verify the report for me?
이메일 및 기타문서,업무 진행 파악,확인하기,저희가 제공한 자료가 요청하셨던 것이 맞는지 확인해 주시겠습니까?,Would you verify if the distributed data corresponds with your request?
이메일 및 기타문서,업무 진행 파악,확인하기,이 콘텐츠를 사용하는 것이 저작권 법을 어기는 것이 아닌지 확인해 주시겠습니까?,Would you check if the use of these contents breaks any copyright laws
이메일 및 기타문서,업무 진행 파악,확인하기,보고서의 조사 내용을 확인해 주시면 감사하겠습니다.,Your confirmation of the findings of the report will be appreciated.
이메일 및 기타문서,업무 진행 파악,확인하기,그것을 사용하는 데 있어서 문제점들이 있지는 않은지 다시 확인해 주시겠습니까?,Would you double-check if there are any problems to use it?
이메일 및 기타문서,업무 진행 파악,확인하기,보고서의 제안 내용에 동의합니까?,Do you approve of the recommendations of the report?
이메일 및 기타문서,업무 진행 파악,확인하기,제가 어제 이메일로 보내 드린 파일을 받으셨습니까?,Did you get the file that I emailed you yesterday?
